model_name,temperature,seed,item_id,phenomenon,prompt,paraphrase
EleutherAI/pythia-12b,0.1,0,11,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

I think you are looking for a paraphrase of the following:

Mary's exam was about to start.

I would paraphrase it as:

Mary's exam was about to start.

I would paraphr"
EleutherAI/pythia-12b,0.1,0,12,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
 . --",".

A:

The first sentence is correct.
The second sentence is incorrect.
The third sentence is incorrect.
The fourth sentence is incorrect.
The fifth sentence is incorrect.
The sixth sentence is incorrect.
The seventh sentence is incorrect.
The eighth sentence is incorrect.
The"
EleutherAI/pythia-12b,0.1,0,13,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The sentence is correct.

Mary's exam was about to start.

The exam Mary was taking was about to start.

Allen told his mother that he had a car accident.

Allen had a car accident and told his"
EleutherAI/pythia-12b,0.1,0,14,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The first sentence is correct.
The second sentence is correct.
The third sentence is correct.
The fourth sentence is correct.
The fifth sentence is correct.
The sixth sentence is correct.
The seventh sentence is correct.
The"
EleutherAI/pythia-12b,0.1,0,15,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The sentence is correct, but it is not a very good sentence.
The first two examples are correct, but they are not very good examples.
The third example is correct, but it is not a very good example.
The fourth example"
EleutherAI/pythia-12b,0.1,0,16,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The following are all correct:

Mary's exam was about to start.
Mary's exam was about to start.
Mary's exam was about to start.
Mary's exam was about to start.

The first sentence is the"
EleutherAI/pythia-12b,0.1,0,17,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The first sentence is correct.
The second sentence is correct.
The third sentence is correct.
The fourth sentence is correct.
The fifth sentence is correct.
The sixth sentence is correct.
The seventh sentence is correct.
The"
EleutherAI/pythia-12b,0.1,0,18,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The sentence is correct.

Mary's exam was about to start.

The exam Mary was taking was about to start.

Allen told his mother that he had a car accident.

Allen had a car accident and told his"
EleutherAI/pythia-12b,0.1,0,19,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --",".

A:

The sentence is correct.

The exam Mary was taking was about to start.

The exam Mary was taking was about to start.

Allen told his mother that he had a car accident.

Allen told his mother that he had a car accident.

"
EleutherAI/pythia-12b,0.1,0,20,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The sentence is correct.

Mary's exam was about to start.

The exam Mary was taking was about to start.

Allen told his mother that he had a car accident.

Allen had a car accident and told his"
EleutherAI/pythia-12b,0.1,0,21,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

I think you are looking for the word ""about"" in the following examples:

Mary's exam was about to start.
Allen told his mother that he had a car accident.
Vicky was planning her first trip to Europe.
"
EleutherAI/pythia-12b,0.1,0,22,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The sentence is correct, but it could be rephrased as:

Mary's exam was about to start. Mary was taking the exam.

or

Mary's exam was about to start. Mary was taking the exam."
EleutherAI/pythia-12b,0.1,0,23,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

I think the best way to understand the difference is to think about the difference between a noun and a verb.
A noun is a word that describes a person, place, thing, or idea.
A verb is a word that describes an action"
EleutherAI/pythia-12b,0.1,0,24,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
 She was knocked down and shouted for her mother. --"," She was knocked down and shouted for her mother.

A:

I think you're looking for the following:

She was knocked down and shouted for her mother.

This is a perfectly normal sentence. It means that she was knocked down and someone shouted for her mother.

She was"
EleutherAI/pythia-12b,0.1,0,25,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

You can use the following:

Mary's exam was about to start.

or

Mary's exam was about to start.

or

Mary's exam was about to start.

or

Mary's exam"
EleutherAI/pythia-12b,0.1,0,26,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
 . --",".

A:

I think you are looking for the following:

Mary's exam was about to start.

This is a simple past tense sentence.

Allen told his mother that he had a car accident.

This is a simple past tense sentence.

Vicky was"
EleutherAI/pythia-12b,0.1,0,27,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
 . --",".

A:

The sentence is a bit confusing, but I think you are looking for something like this:

Mary's exam was about to start.

This means that Mary's exam was about to start, and it is a fact.

Allen told his mother that he had a"
EleutherAI/pythia-12b,0.1,0,28,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
 . --",".

A:

I think you are looking for the following:

Mary's exam was about to start.

This is a correct sentence.

Allen told his mother that he had a car accident.

This is not a correct sentence.

Allen had a car accident and"
EleutherAI/pythia-12b,0.1,0,29,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The first sentence is correct.
The second sentence is correct.
The third sentence is correct.
The fourth sentence is correct.
The fifth sentence is correct.
The sixth sentence is correct.
The seventh sentence is correct.
The"
EleutherAI/pythia-12b,0.1,0,30,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
 . --",".

I'm not sure if I'm doing this right.

A:

The sentence is correct, but it's not a very good one.
The sentence is:

Mary's exam was about to start.

The subject is Mary, and the verb is was.
The"
EleutherAI/pythia-12b,0.1,0,31,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen was not able to eat breakfast before work.

A:

The sentence is correct, but it could be rephrased to make it more clear:

Mary's exam was about to start.

This means that Mary was about to take her exam.

Allen told his"
EleutherAI/pythia-12b,0.1,0,32,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The sentence is correct, but it's not a very good one.

Mary's exam was about to start.

This is a perfectly fine sentence, but it's a little awkward. It's not a very natural way to say it"
EleutherAI/pythia-12b,0.1,0,33,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

I think you are looking for the word ""about"" in the following sentence:

Mary's exam was about to start.

The word ""about"" is used to indicate that the time of the event is close to the present time."
EleutherAI/pythia-12b,0.1,0,34,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

I would say that the first sentence is correct, but the second is not.

Mary's exam was about to start.

This is correct.

Allen told his mother that he had a car accident.

This is not"
EleutherAI/pythia-12b,0.1,0,35,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

I would say:

Mary's exam was about to start.

and

Allen told his mother that he had a car accident.

and

Vicky was planning her first trip to Europe.

and

"
EleutherAI/pythia-12b,0.1,0,36,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

I think you are looking for the word ""about"" in your examples.

Mary's exam was about to start.

This means that the exam was about to start.

Allen told his mother that he had a car accident."
EleutherAI/pythia-12b,0.1,0,37,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen was not able to eat breakfast before work.

A:

The sentence is correct, but it is not idiomatic.

Ellen was not able to eat breakfast before work.

is correct, but it is not idiomatic.

Ellen was not able to eat breakfast"
EleutherAI/pythia-12b,0.1,0,38,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

I think you are looking for the following:

Mary's exam was about to start.

The exam Mary was taking was about to start.

Allen told his mother that he had a car accident.

Allen had a car"
EleutherAI/pythia-12b,0.1,0,39,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

The first example is correct.
The second example is correct.
The third example is correct.
The fourth example is correct.
The fifth example is correct.
The sixth example is correct.
The seventh example is correct.
The"
EleutherAI/pythia-12b,0.1,0,40,coherence,"Please paraphrase the sentence.

Example:

Mary's exam was about to start. -- The exam Mary was taking was about to start. 
Allen told his mother that he had a car accident. -- Allen had a car accident and told his mother about it.
Vicky was planning her first trip to Europe. -- Vicky has never been to Europe and was planning a trip there.
Ellen was not able to eat breakfast before work. -- Ellen had no food before work.
. --"," Ellen had no food before work.

A:

I think you are looking for the following:

Mary's exam was about to start.

This means that Mary's exam was about to start, and it is not about to start.

Allen told his mother that he had a"
